raceId,lap,p1_p2,p2_p3,p1_last
129,31,1.454,2.598,134.365
129,32,1.549,1.179,132.948
129,33,0.56,0.16,136.942
129,34,1.124,0.672,136.909
129,35,1.009,0.769,130.159
129,36,0.452,0.429,85.778
129,37,1.124,0.447,90.84
129,38,1.463,0.563,94.571
129,39,1.909,0.643,98.25
129,40,1.985,0.797,102.269
129,41,2.08,1.099,106.332
129,42,2.091,1.245,110.196
129,43,2.156,1.374,107.958
129,44,2.387,1.116,113.282
129,45,1.811,1.941,115.993
129,46,2.44,1.493,132.382
129,47,3.936,1.52,135.576
129,48,3.781,4.751,138.973
129,49,3.612,5.252,143.211
129,50,3.154,5.893,146.988
129,51,2.971,8.943,149.834
129,52,3.69,17.504,153.09
129,53,3.724,22.186,156.659
129,54,3.66,33.599,159.683
129,55,3.462,34.755,162.912
129,56,3.452,35.516,166.085
129,57,4.4,35.91,169.639
129,58,4.313,36.771,172.614
129,59,4.069,37.487,175.343
129,60,4.442,37.619,177.96
129,61,2.25,38.19,178.416
129,62,17.524,18.76,176.204
129,63,4.131,15.113,164.441
129,64,3.794,15.643,166.157
129,65,3.839,15.889,168.732
129,66,3.814,16.023,170.732
129,67,3.462,17.388,172.712
129,68,2.551,18.086,174.345
129,69,1.728,18.856,176.028
129,70,1.1,19.064,69.976
129,71,0.182,17.548,69.719
130,1,1.119,0.701,148.748
130,2,1.004,0.752,150.146
130,3,0.865,0.674,151.662
130,4,1.223,0.516,153.972
130,5,0.84,0.572,155.086
130,6,0.607,0.491,155.427
130,7,0.444,0.443,154.851
130,8,0.472,0.343,153.318
130,9,0.491,0.426,152.576
130,10,0.796,0.415,152.323
130,11,0.797,0.546,152.812
130,12,0.893,0.689,154.028
130,13,1.137,0.49,155.01
130,14,1.629,0.444,156.432
130,15,1.477,0.537,157.738
130,16,1.221,0.47,158.887
130,17,0.802,0.551,160.327
130,18,1.038,0.486,168.673
130,19,1.445,0.496,170.458
130,20,1.655,0.435,171.545
130,21,1.242,0.498,173.421
130,22,1.153,0.542,177.272
130,23,1.004,0.491,179.39
130,24,1.268,0.487,189.017
130,25,1.093,0.479,191.027
130,26,1.387,0.614,193.861
130,27,1.543,0.427,195.577
130,28,1.653,0.315,197.227
130,29,1.518,0.477,198.14
130,30,2.067,0.374,199.747
130,31,2.089,0.497,201.018
130,32,1.86,0.541,204.842
130,33,1.542,0.493,206.516
130,34,1.225,0.35,207.768
130,35,2.416,0.358,210.303
130,36,2.594,0.366,212.456
130,37,2.651,0.357,214.642
130,38,4.089,0.217,217.924
130,39,4.646,0.489,220.559
130,40,4.382,0.651,231.674
130,41,2.99,0.389,234.943
130,42,5.048,0.342,224.54
130,43,6.934,0.16,226.886
130,44,8.017,2.7,229.809
130,45,8.506,1.958,193.738
130,46,11.827,0.56,198.022
130,47,14.195,17.664,203.161
130,48,15.722,16.464,204.976
130,49,17.359,13.292,211.97
130,50,28.97,11.454,218.322
130,51,5.395,17.845,198.57
130,52,0.99,17.992,196.368
130,53,1.164,18.196,197.839
130,54,1.126,18.363,199.063
130,55,1.042,19.213,200.093
130,56,0.946,20.486,201.694
130,57,0.633,20.602,202.44
130,58,0.809,22.332,203.636
130,59,0.689,22.703,205.596
130,60,1.032,22.478,208.29
130,61,0.782,22.625,211.555
130,62,0.678,23.626,218.118
130,63,0.732,24.263,222.605
130,64,0.937,26.787,204.716
130,65,0.84,50.151,209.273
130,66,1.081,53.679,210.395
130,67,0.973,53.507,210.982
130,68,1.027,53.768,211.509
130,69,1.038,54.996,216.968
130,70,0.553,55.449,219.977
130,71,0.849,58.426,224.054
130,72,0.845,61.389,226.176
130,73,0.946,62.157,226.885
130,74,1.286,62.203,227.733
130,75,0.645,62.948,230.349
130,76,0.782,64.396,237.893
130,77,0.822,66.409,97.281
130,78,1.049,76.4,77.449
131,1,0.057,1.337,105.26
131,2,0.884,1.498,109.537
131,3,1.104,1.775,111.327
131,4,1.231,2.107,116.304
131,5,1.496,2.382,118.564
131,6,1.556,3.146,120.338
131,7,2.946,2.651,123.823
131,8,3.372,2.263,126.004
131,9,3.06,2.521,128.351
131,10,3.744,2.329,130.754
131,11,3.579,2.844,133.375
131,12,3.838,3.401,137.647
131,13,4.384,4.41,146.258
131,14,8.895,14.938,153.24
131,15,2.278,0.89,149.394
131,16,2.606,1.379,144.521
131,17,0.785,1.374,97.414
131,18,1.717,3.304,100.862
131,19,1.263,4.274,102.989
131,20,1.806,5.225,106.733
131,21,2.783,5.676,110.754
131,22,3.524,6.473,114.441
131,23,4.01,7.705,119.294
131,24,4.212,8.791,121.886
131,25,5.037,9.933,125.066
131,26,11.469,3.405,123.262
131,27,12.851,2.893,126.867
131,28,14.284,2.582,129.526
131,29,15.73,2.244,132.355
131,30,16.939,1.844,113.455
131,31,17.932,2.146,127.898
131,32,18.551,3.246,133.26
131,33,19.527,3.716,135.701
131,34,20.312,4.051,138.225
131,35,21.241,4.44,141.495
131,36,22.452,4.158,148.948
131,37,23.96,4.061,153.462
131,38,0.834,3.166,130.777
131,39,3.602,1.847,132.839
131,40,3.953,1.629,135.233
131,41,4.295,1.554,160.85
131,42,5.318,1.086,169.079
131,43,6.879,0.521,174.141
131,44,7.069,0.59,176.752
131,45,8.279,3.065,179.567
131,46,8.961,2.193,149.008
131,47,9.994,1.368,155.65
131,48,10.9,0.744,158.655
131,49,10.976,4.77,162.501
131,50,12.742,3.544,167.356
131,51,2.032,5.601,159.581
131,52,1.352,7.214,163.17
131,53,0.693,6.654,166.433
131,54,6.19,14.949,168.188
131,55,7.153,14.964,172.883
131,56,9.965,12.696,176.08
131,57,21.398,0.569,179.192
131,58,19.973,0.609,180.704
131,59,18.227,0.596,180.828
131,60,17.953,0.753,181.598
131,61,16.64,0.951,182.197
131,62,13.805,1.274,181.64
131,63,11.843,1.511,183.077
131,64,11.63,1.258,185.307
131,65,10.895,1.015,187.577
131,66,10.032,0.532,190.221
131,67,8.968,0.924,191.365
131,68,6.06,0.794,191.21
131,69,3.925,1.372,156.973
131,70,1.132,5.95,51.518
132,1,1.081,1.896,36.934
132,2,2.178,0.396,115.795
132,3,3.575,1.092,120.6
132,4,2.836,4.089,125.026
132,5,2.588,6.801,129.511
132,6,1.817,9.203,133.254
132,7,1.42,11.569,137.206
132,8,1.373,13.674,142.965
132,9,1.078,15.608,146.606
132,10,0.89,17.375,150.742
132,11,1.04,18.374,155.106
132,12,0.79,19.957,159.211
132,13,1.11,20.945,162.975
132,14,1.126,22.923,166.823
132,15,0.963,24.477,170.48
132,16,0.777,25.615,174.007
132,17,0.783,27.289,177.635
132,18,0.778,28.446,180.751
132,19,1.233,29.527,184.556
132,20,1.121,31.54,190.637
132,21,0.94,32.978,195.027
132,22,0.709,34.842,199.729
132,23,11.003,26.651,203.427
132,24,13.767,25.835,206.219
132,25,33.932,5.225,206.358
132,26,8.336,9.42,188.869
132,27,7.886,12.354,192.188
132,28,7.172,16.256,196.036
132,29,6.862,19.781,200.372
132,30,6.448,24.07,203.022
132,31,5.004,24.283,204.587
132,32,4.899,25.196,207.362
132,33,4.656,26.331,213.947
132,34,4.889,26.156,222.195
132,35,5.042,31.933,227.851
132,36,4.983,60.051,234.318
132,37,4.497,62.118,252.969
132,38,3.254,63.694,254.902
132,39,3.339,64.473,261.018
132,40,2.965,66.247,267.358
132,41,2.596,67.801,269.948
132,42,2.823,69.17,273.213
132,43,5.362,68.458,275.999
132,44,27.764,48.369,279.534
132,45,25.707,49.703,281.643
132,46,1.949,52.253,261.814
132,47,1.469,54.139,265.768
132,48,1.024,54.659,310.13
132,49,0.746,55.197,271.164
132,50,0.698,56.458,273.485
132,51,0.802,56.613,275.658
132,52,0.787,56.233,276.622
132,53,0.633,55.508,276.806
132,54,0.612,54.732,277.097
132,55,0.724,53.091,277.231
132,56,0.648,51.879,277.359
132,57,0.54,51.051,276.759
132,58,0.456,49.715,276.957
132,59,0.437,46.857,179.675
132,60,0.294,46.141,76.944
133,1,1.116,1.024,16.874
133,2,1.611,1.718,18.959
133,3,1.322,3.091,20.411
133,4,0.697,3.848,22.212
133,5,0.411,3.581,26.141
133,6,0.539,2.589,27.145
133,7,0.198,1.74,27.816
133,8,0.319,1.822,28.795
133,9,0.365,1.486,32.237
133,10,0.282,1.441,34.232
133,11,0.273,2.332,46.341
133,12,0.913,2.618,69.343
133,13,6.112,0.463,80.725
133,14,5.57,1.556,96.113
133,15,2.268,11.371,120.689
133,16,2.458,11.895,121.673
133,17,6.267,8.104,124.561
133,18,8.845,3.504,125.815
133,19,12.6,0.115,127.398
133,20,12.777,4.057,130.262
133,21,13.474,7.769,132.791
133,22,12.599,10.648,133.322
133,23,12.757,13.454,136.0
133,24,12.804,14.708,146.026
133,25,11.376,16.679,150.898
133,26,10.538,19.757,163.556
133,27,8.933,22.763,182.692
133,28,10.082,25.576,209.831
133,29,12.735,26.797,235.716
133,30,13.081,30.141,236.825
133,31,12.325,35.314,247.111
133,32,21.658,31.556,245.445
133,33,21.627,26.256,235.849
133,34,22.892,7.795,217.892
133,35,22.573,10.908,224.15
133,36,22.204,11.39,229.493
133,37,21.15,11.114,247.682
133,38,21.58,7.798,266.453
133,39,22.083,4.454,263.334
133,40,27.742,1.426,258.889
133,41,50.969,0.069,254.929
133,42,48.612,0.46,252.657
133,43,39.887,0.16,244.847
133,44,14.52,0.934,220.503
133,45,15.014,0.171,221.675
133,46,16.345,0.069,223.524
133,47,16.444,1.432,224.303
133,48,17.452,2.145,226.802
133,49,17.046,2.767,228.123
133,50,17.16,3.949,230.389
133,51,17.25,5.631,233.362
133,52,18.272,6.387,236.177
133,53,19.09,7.308,238.153
133,54,20.403,8.252,240.052
133,55,20.64,9.876,241.835
133,56,20.399,11.013,242.087
133,57,19.234,14.972,242.722
133,58,17.226,18.007,245.054
133,59,16.788,18.398,127.299
133,60,14.578,17.083,31.661
134,1,0.401,0.278,41.2
134,2,0.565,0.374,135.411
134,3,0.523,0.468,134.186
134,4,0.577,0.691,133.921
134,5,0.644,0.43,133.758
134,6,0.711,0.486,134.008
134,7,0.867,0.719,134.536
134,8,0.878,0.86,135.742
134,9,0.84,0.749,138.317
134,10,0.807,0.917,138.707
134,11,1.093,0.956,139.458
134,12,0.955,1.041,140.223
134,13,1.03,1.092,141.479
134,14,1.129,0.971,142.416
134,15,0.853,1.285,143.494
134,16,0.698,1.174,145.034
134,17,0.761,1.433,146.266
134,18,0.692,1.341,146.729
134,19,0.736,1.213,147.704
134,20,0.616,0.87,151.815
134,21,0.785,0.789,172.98
134,22,0.814,0.935,173.44
134,23,0.9,0.732,176.777
134,24,0.709,1.457,178.859
134,25,1.115,2.37,181.075
134,26,1.557,0.293,182.018
134,27,1.137,15.45,182.024
134,28,13.333,3.066,182.43
134,29,4.1,0.674,178.133
134,30,5.286,0.443,139.473
134,31,6.007,0.71,148.127
134,32,6.919,0.669,153.55
134,33,7.718,0.77,158.167
134,34,8.181,0.853,166.463
134,35,5.825,0.955,167.344
134,36,0.811,0.647,163.756
134,37,0.937,0.681,166.553
134,38,1.146,0.742,170.642
134,39,0.941,0.872,175.56
134,40,0.637,0.916,178.647
134,41,0.522,0.563,184.486
134,42,1.076,0.815,187.941
134,43,0.967,1.267,194.61
134,44,1.16,3.526,220.906
134,45,0.92,3.648,224.477
134,46,0.949,3.64,230.027
134,47,1.141,3.65,235.38
134,48,3.659,0.898,239.702
134,49,1.421,17.343,241.044
134,50,16.795,0.705,244.742
134,51,16.857,1.053,250.549
134,52,16.855,1.353,254.837
134,53,17.621,1.34,260.406
134,54,14.954,1.543,263.511
134,55,1.689,0.533,254.249
134,56,1.838,0.424,260.147
134,57,1.803,0.359,264.61
134,58,1.738,0.453,268.143
134,59,1.81,3.296,271.778
134,60,1.92,10.224,276.268
134,61,1.896,9.361,280.12
134,62,1.652,8.795,285.496
134,63,1.527,9.004,289.942
134,64,1.279,9.032,294.015
134,65,1.206,9.167,299.277
134,66,1.076,10.482,307.511
134,67,1.031,12.269,312.864
134,68,0.895,13.34,317.386
134,69,0.986,16.756,166.485
134,70,0.946,19.602,169.608
134,71,0.949,23.503,155.781
134,72,1.104,30.871,41.772
135,1,1.621,0.5,233.057
135,2,2.555,0.643,236.752
135,3,2.878,1.018,245.363
135,4,3.423,1.154,247.638
135,5,4.064,1.179,250.155
135,6,4.57,1.092,252.328
135,7,4.925,0.953,254.725
135,8,5.264,1.11,257.231
135,9,4.973,1.297,259.503
135,10,5.168,1.222,264.05
135,11,4.233,1.277,267.962
135,12,4.04,1.313,270.307
135,13,4.158,1.242,273.961
135,14,4.043,0.994,276.078
135,15,3.708,1.248,279.981
135,16,3.589,1.369,282.411
135,17,3.408,1.41,289.309
135,18,3.32,1.467,321.501
135,19,3.736,0.763,81.651
135,20,4.331,0.437,85.623
135,21,5.397,0.513,88.401
135,22,4.911,0.914,91.255
135,23,3.876,1.271,97.377
135,24,3.061,1.137,95.231
135,25,3.108,0.752,98.228
135,26,2.444,4.256,113.98
135,27,0.604,14.776,163.122
135,28,16.446,4.896,117.747
135,29,10.809,4.651,115.33
135,30,1.331,4.756,104.031
135,31,3.99,2.316,105.463
135,32,3.778,2.873,108.339
135,33,3.675,3.383,111.004
135,34,3.325,4.158,114.364
135,35,3.617,3.965,117.583
135,36,3.511,3.831,119.961
135,37,4.0,3.94,122.831
135,38,5.281,2.243,139.552
135,39,5.547,2.026,140.772
135,40,7.096,1.43,143.182
135,41,7.472,1.866,145.007
135,42,8.125,1.88,147.214
135,43,8.448,2.337,149.877
135,44,8.953,2.669,152.472
135,45,9.051,2.921,156.004
135,46,9.607,6.703,165.382
135,47,6.252,15.62,164.738
135,48,11.85,1.209,166.327
135,49,2.936,6.851,158.504
135,50,9.776,14.032,160.281
135,51,9.463,13.169,161.452
135,52,9.17,13.151,162.999
135,53,9.401,12.792,167.383
135,54,10.003,12.231,170.682
135,55,9.819,12.322,173.214
135,56,9.285,12.625,175.824
135,57,9.962,12.273,216.893
135,58,10.219,12.393,149.943
135,59,9.695,12.799,150.399
135,60,9.345,13.816,146.309
135,61,8.683,15.303,148.501
135,62,8.608,15.893,150.719
135,63,9.979,14.205,151.82
135,64,23.422,6.25,152.039
135,65,19.961,5.78,150.979
135,66,16.984,4.93,150.368
135,67,10.503,3.963,23.195
136,1,0.54,1.862,13.273
136,2,0.781,2.578,17.619
136,3,0.761,3.442,20.918
136,4,0.824,4.6,25.621
136,5,0.894,5.305,27.767
136,6,1.191,5.921,30.465
136,7,0.855,7.047,33.694
136,8,0.874,8.012,37.439
136,9,1.207,8.059,40.106
136,10,1.086,8.779,43.451
136,11,0.867,9.796,47.078
136,12,0.826,10.049,49.801
136,13,1.389,10.236,53.3
136,14,1.33,10.3,56.078
136,15,1.267,10.537,58.68
136,16,0.878,10.62,61.464
136,17,0.997,10.646,64.108
136,18,0.925,10.576,65.904
136,19,0.907,10.768,68.661
136,20,0.841,10.844,70.437
136,21,1.092,10.566,72.144
136,22,0.719,10.795,74.063
136,23,1.381,10.681,82.391
136,24,1.682,10.584,89.093
136,25,1.608,11.531,117.454
136,26,1.386,11.842,119.11
136,27,1.12,11.732,120.559
136,28,0.819,12.805,123.063
136,29,0.72,14.562,125.837
136,30,0.891,15.01,135.259
136,31,4.484,12.448,143.857
136,32,14.535,7.868,143.994
136,33,4.606,0.864,130.259
136,34,1.123,17.462,128.845
136,35,1.534,17.94,142.652
136,36,1.603,19.342,145.479
136,37,1.448,21.134,147.866
136,38,1.246,21.433,152.953
136,39,0.804,21.979,159.794
136,40,0.992,21.744,162.208
136,41,0.787,23.518,164.099
136,42,0.655,23.396,166.336
136,43,0.657,23.202,168.419
136,44,1.678,22.242,170.296
136,45,2.077,21.417,171.909
136,46,2.215,21.272,183.291
136,47,1.963,21.673,186.546
136,48,1.33,22.636,188.764
136,49,1.088,23.334,190.897
136,50,0.514,23.225,193.271
136,51,0.695,22.426,195.497
136,52,1.056,22.257,202.149
136,53,0.719,22.797,227.93
136,54,0.799,26.741,229.707
136,55,3.842,46.601,231.91
136,56,21.231,26.766,230.991
136,57,1.178,24.995,210.456
136,58,1.474,23.651,211.232
136,59,1.688,23.114,192.762
136,60,1.612,22.772,196.651
136,61,1.644,22.417,199.744
136,62,1.603,21.56,200.923
136,63,2.252,20.669,204.914
136,64,2.147,21.3,207.82
136,65,3.045,20.828,212.568
136,66,4.218,21.21,214.32
136,67,4.479,20.935,216.701
136,68,3.287,22.749,218.132
136,69,3.379,22.364,220.92
136,70,3.404,21.285,223.217
136,71,3.937,19.36,225.626
136,72,0.67,22.041,227.847
136,73,1.194,20.2,228.862
136,74,0.767,18.582,231.955
136,75,1.727,16.154,233.602
136,76,0.719,15.15,144.953
136,77,0.434,12.922,73.612
137,1,2.255,1.014,12.418
137,2,2.449,2.709,16.446
137,3,2.863,3.642,20.123
137,4,2.784,5.223,23.627
137,5,3.062,6.429,27.561
137,6,3.754,7.33,31.48
137,7,4.37,8.475,35.512
137,8,5.367,9.709,40.526
137,9,6.39,11.088,45.409
137,10,7.553,12.17,49.639
137,11,8.889,13.097,54.108
137,12,10.094,14.124,57.983
137,13,11.22,15.533,62.365
137,14,12.401,16.978,70.905
137,15,13.931,18.514,102.017
137,16,5.493,20.277,98.27
137,17,2.225,10.225,87.675
137,18,12.813,3.756,86.769
137,19,15.293,5.444,88.214
137,20,16.009,20.609,91.54
137,21,16.947,21.468,94.674
137,22,18.04,22.928,99.317
137,23,19.027,24.395,102.626
137,24,19.745,25.8,105.925
137,25,20.917,26.899,110.046
137,26,21.846,27.76,112.378
137,27,23.03,28.921,124.949
137,28,23.058,30.023,147.245
137,29,24.05,30.998,151.145
137,30,15.349,31.351,144.371
137,31,8.275,22.301,130.684
137,32,25.838,4.767,132.537
137,33,25.856,8.008,135.279
137,34,24.879,7.696,137.749
137,35,22.288,16.887,137.646
137,36,20.579,29.038,137.78
137,37,17.623,29.145,136.128
137,38,16.973,28.142,136.62
137,39,17.112,25.827,136.057
137,40,14.114,24.244,134.186
137,41,13.082,22.101,133.171
137,42,9.364,21.057,129.935
137,43,6.112,19.341,127.24
137,44,1.977,16.468,79.855
138,1,0.575,0.528,16.398
138,2,0.984,0.443,50.929
138,3,1.002,0.32,53.601
138,4,0.192,0.503,52.845
138,5,3.203,0.042,55.138
138,6,4.63,1.572,57.481
138,7,5.838,2.757,59.916
138,8,7.533,3.968,62.535
138,9,8.625,5.27,65.304
138,10,9.759,6.16,68.012
138,11,10.579,8.03,70.432
138,12,11.793,8.824,73.395
138,13,12.966,9.765,94.78
138,14,13.643,10.504,79.169
138,15,14.687,11.754,81.994
138,16,15.959,12.273,85.686
138,17,16.124,13.363,87.689
138,18,16.711,14.395,92.464
138,19,12.299,15.51,91.789
138,20,11.891,4.599,82.865
138,21,11.949,5.54,87.373
138,22,10.116,7.22,89.512
138,23,9.597,8.853,92.612
138,24,8.906,9.981,96.239
138,25,10.076,9.663,99.58
138,26,9.984,10.699,103.008
138,27,9.615,11.865,106.579
138,28,5.271,12.622,110.332
138,29,14.126,7.706,531.093
138,30,19.67,3.087,538.617
138,31,23.793,24.088,546.559
138,32,24.267,24.301,553.52
138,33,25.182,40.65,559.255
138,34,26.034,54.754,564.061
138,35,26.223,56.492,567.05
138,36,26.984,60.198,570.75
138,37,23.091,62.224,569.41
138,38,1.188,62.265,548.153
138,39,2.316,62.819,550.281
138,40,3.904,61.277,552.364
138,41,5.768,62.611,554.615
138,42,8.296,60.572,556.043
138,43,11.904,57.492,567.806
138,44,14.129,56.579,570.548
138,45,17.727,53.522,571.752
138,46,18.242,52.659,572.377
138,47,16.064,52.796,571.924
138,48,11.51,52.098,126.593
138,49,9.259,52.208,124.38
138,50,7.436,52.568,122.663
138,51,4.002,52.912,118.977
138,52,0.52,52.99,114.219
138,53,0.255,52.324,82.046
139,1,0.907,1.348,12.052
139,2,1.224,1.779,117.088
139,3,1.15,2.244,122.826
139,4,1.324,3.073,123.011
139,5,1.148,3.782,123.599
139,6,1.149,4.545,124.409
139,7,1.171,5.717,125.291
139,8,0.958,6.774,126.291
139,9,1.052,7.617,127.302
139,10,0.987,8.665,128.193
139,11,0.811,9.627,129.371
139,12,0.762,10.61,130.416
139,13,0.934,11.297,131.643
139,14,1.241,12.59,133.083
139,15,1.303,13.767,134.692
139,16,1.304,14.968,137.421
139,17,1.472,16.038,139.982
139,18,1.684,17.106,143.097
139,19,1.502,18.468,145.636
139,20,1.601,19.462,149.982
139,21,1.614,20.558,152.138
139,22,1.163,21.148,153.333
139,23,1.483,22.296,156.085
139,24,1.297,22.801,157.081
139,25,2.699,22.876,160.124
139,26,2.73,24.158,163.808
139,27,20.453,5.11,164.064
139,28,3.291,1.721,143.081
139,29,0.927,1.601,142.548
139,30,0.26,2.017,143.042
139,31,0.249,2.603,144.949
139,32,0.371,2.444,147.107
139,33,0.601,1.829,148.683
139,34,0.356,1.218,148.527
139,35,0.928,1.272,147.492
139,36,0.53,0.923,145.674
139,37,1.048,1.327,145.41
139,38,1.065,1.134,145.076
139,39,1.323,0.808,145.504
139,40,1.359,1.011,147.069
139,41,1.186,0.942,149.414
139,42,1.398,24.464,149.952
139,43,2.159,31.413,176.046
139,44,2.203,32.153,182.338
139,45,2.717,32.817,187.356
139,46,3.016,34.279,188.87
139,47,2.938,35.907,191.045
139,48,2.984,37.176,193.109
139,49,19.679,18.9,190.986
139,50,1.313,15.624,169.96
139,51,3.302,12.917,169.813
139,52,2.001,13.681,170.14
139,53,1.065,14.355,170.701
139,54,1.215,14.309,171.557
139,55,0.952,15.007,174.069
139,56,1.091,14.99,174.422
139,57,1.548,14.232,175.733
139,58,1.31,13.353,175.316
139,59,2.002,12.166,175.753
139,60,2.734,11.388,176.251
139,61,2.761,11.246,177.26
139,62,2.498,10.947,177.357
139,63,3.265,10.597,178.418
139,64,3.704,10.68,179.431
139,65,3.543,11.278,181.039
139,66,2.949,12.097,182.765
139,67,3.377,12.569,183.599
139,68,3.489,12.599,185.171
139,69,4.098,12.425,186.864
139,70,3.83,13.312,194.005
139,71,2.743,14.04,193.362
139,72,0.506,13.38,146.069
139,73,0.011,7.788,58.212
140,1,2.289,0.736,13.899
140,2,3.077,1.206,18.897
140,3,3.319,1.998,23.722
140,4,3.506,3.174,28.602
140,5,3.89,3.936,38.093
140,6,4.051,4.926,69.351
140,7,4.167,8.671,156.052
140,8,4.279,9.734,568.344
140,9,4.769,10.21,60.797
140,10,5.174,11.035,66.467
140,11,4.818,12.12,71.044
140,12,4.7,13.063,76.039
140,13,4.723,13.735,81.166
140,14,5.058,14.968,87.084
140,15,5.778,15.488,76.954
140,16,6.497,15.869,81.665
140,17,6.77,16.467,85.868
140,18,7.046,17.389,90.359
140,19,6.956,18.578,94.802
140,20,3.991,19.316,95.782
140,21,15.567,2.238,93.115
140,22,3.091,3.748,84.257
140,23,3.746,4.481,113.279
140,24,7.693,0.162,117.158
140,25,7.603,12.981,121.452
140,26,7.074,22.23,125.999
140,27,7.17,22.698,133.398
140,28,7.478,22.17,138.364
140,29,7.414,22.392,143.513
140,30,7.644,22.573,147.971
140,31,7.855,22.379,151.904
140,32,8.902,21.922,157.738
140,33,9.406,21.507,162.606
140,34,9.469,21.26,166.052
140,35,9.62,20.895,169.808
140,36,9.165,21.142,173.536
140,37,14.248,17.013,177.939
140,38,27.388,6.559,178.025
140,39,10.09,4.681,164.177
140,40,12.299,1.314,190.426
140,41,10.986,5.097,193.85
140,42,10.791,16.846,202.248
140,43,11.028,16.476,207.028
140,44,10.722,17.159,210.499
140,45,10.353,17.088,215.757
140,46,9.846,17.138,218.898
140,47,11.675,16.099,223.4
140,48,11.879,15.388,226.67
140,49,12.543,27.116,229.443
140,50,11.048,26.236,229.924
140,51,10.509,25.007,230.782
140,52,9.16,25.059,143.002
140,53,0.507,22.785,82.694
141,1,1.211,1.223,18.257
141,2,1.16,2.304,22.926
141,3,1.269,4.665,32.292
141,4,1.359,4.512,31.741
141,5,1.523,4.764,38.316
141,6,2.132,1.16,17.279
141,7,1.555,1.471,17.981
141,8,1.166,0.924,16.579
141,9,1.411,1.346,17.372
141,10,0.408,1.903,18.393
141,11,1.5,1.49,17.293
141,12,1.251,0.762,15.828
141,13,0.849,1.162,16.642
141,14,1.623,0.63,23.38
141,15,0.486,0.313,9.056
141,16,0.964,1.06,14.094
141,17,1.288,1.557,18.512
141,18,1.339,1.835,42.712
141,19,1.629,1.923,50.972
141,20,1.908,2.344,53.779
141,21,2.451,2.841,56.491
141,22,3.142,4.089,59.847
141,23,3.471,4.519,62.514
141,24,4.305,4.356,65.221
141,25,4.704,4.804,68.111
141,26,10.686,1.107,76.011
141,27,10.472,1.145,88.52
141,28,9.728,0.969,95.338
141,29,9.459,1.097,105.777
141,30,9.773,1.694,112.657
141,31,10.102,1.793,120.285
141,32,10.813,1.873,137.537
141,33,11.128,1.786,158.05
141,34,15.318,1.243,166.067
141,35,15.115,1.293,172.995
141,36,15.612,1.744,181.684
141,37,2.003,7.032,171.768
141,38,2.712,12.924,179.944
141,39,17.048,11.542,186.502
141,40,18.126,14.915,195.706
141,41,5.592,14.635,184.121
141,42,10.562,10.058,189.216
141,43,10.291,10.097,197.72
